url,size,# of outlinks,content type
http://www.latimes.com/entertainment/la-et-2017-award-season-live-blog-mahershala-ali-calls-for-respect-and-1485755122-htmlstory.html,161295,52,text/html
http://www.latimes.com/topic/entertainment/denzel-washington-PECLB003929-topic.html,193034,111,text/html
http://www.latimes.com/topic/entertainment/john-travolta-PECLB003861-topic.html,190302,105,text/html
http://www.latimes.com/entertainment/la-et-golden-globes-2017-live-moonlight-s-trevante-rhodes-on-1483918887-htmlstory.html,157816,47,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-i-am-not-your-negro-raoul-peck-feature-20170119-story.html,190531,62,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-not-your-negro-review-20161205-story.html,232539,58,text/html
http://www.latimes.com/entertainment/movies/la-et-denzel-washington-profile-20170214-story.html,275614,67,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-moonlight-review-20161017-snap-story.html,237433,55,text/html
http://www.latimes.com/topic/entertainment/movies/samuel-l.-jackson-PECLB002552-topic.html,184832,105,text/html
http://www.latimes.com/topic/entertainment/movies/ryan-coogler-PECLB0015373-topic.html,180921,95,text/html
http://www.latimes.com/business/la-fi-exxon-mobil-torrance-20160113-story.html,196085,63,text/html
"http://www.latimes.com/local/lanow/la-me-torrance-refinery-20170218-story,amp.html",48311,21,text/html
http://www.latimes.com/local/california/la-me-ln-teachers-on-leave-20170217-story.html,235861,76,text/html
http://www.latimes.com/local/lanow/la-me-ln-torrance-refinery-20161116-story.html,245545,73,text/html
http://www.latimes.com/entertainment/envelope/la-en-mn-0214-best-picture-comparisons-20170214-story.html,257141,58,text/html
http://www.latimes.com/entertainment/la-en-mn-0214-craft-moonlight-dp-20170214-story.html,235068,59,text/html
http://www.latimes.com/topic/entertainment/movies/moonlight-ENMV003009-topic.html,187805,90,text/html
http://www.latimes.com/topic/entertainment/emma-stone-PECLB0000006340-topic.html,194208,107,text/html
http://www.latimes.com/la-bio-justin-chang-staff.html,125101,54,text/html
http://www.latimes.com/topic/entertainment/mahershala-ali-PECLB0000007881-topic.html,158317,81,text/html
http://www.latimes.com/topic/entertainment/ryan-gosling-PECLB000273-topic.html,185522,101,text/html
http://www.latimes.com/topic/international/europe-PLGEOREG0000014-topic.html,201599,120,text/html
"http://www.latimes.com/world/europe/la-fg-paris-police-violence-20170217-story,amp.html",55555,23,text/html
http://www.latimes.com/world/la-fg-north-korea-indonesia-20170217-story.html,251177,78,text/html
http://www.latimes.com/world/la-fg-princess-cristina-tax-fraud-20170217-story.html,239452,77,text/html
http://www.latimes.com/topic/international/france/paris-PLGEO00000201-topic.html,186544,111,text/html
http://www.latimes.com/topic/crime-law-justice/crime/02001000-topic.html,201068,118,text/html
http://www.latimes.com/topic/international/france-PLGEO000002-topic.html,186983,111,text/html
http://www.latimes.com/opinion/readersreact/la-ol-le-trump-voter-fraud-20170215-story.html,238797,71,text/html
http://www.latimes.com/opinion/op-ed/la-oe-mcmanus-obama-legacy-20170104-story.html,230199,82,text/html
http://www.latimes.com/opinion/readersreact/,261160,47,text/html
http://www.latimes.com/opinion/editorials/la-ed-puzder-trump-labor-20170215-story.html,231837,75,text/html
http://www.latimes.com/opinion/op-ed/la-oe-leslie-oroville-dam-crisis-will-be-repeated-20170215-story.html,235911,66,text/html
http://www.latimes.com/opinion/op-ed/la-oe-siegel-9-circuit-ban-reynolds-20170212-story.html,237516,68,text/html
http://www.latimes.com/opinion/topoftheticket/la-na-tt-ice-latino-20170216-story.html,229934,63,text/html
http://www.latimes.com/opinion/op-ed/la-oe-mcmanus-flynn-leaks-20170215-story.html,237971,74,text/html
http://www.latimes.com/opinion/readersreact/la-ol-le-gender-identity-culture-20170216-story.html,239166,70,text/html
http://www.latimes.com/la-ol-opinion-newsletter-oroville-dam-crisis-20170217-htmlstory.html,188005,52,text/html
http://www.latimes.com/opinion/op-ed/la-oe-mcmanus-trump-chaos-20170108-story.html,237799,78,text/html
http://www.latimes.com/opinion/op-ed/la-oe-mcmanus-trump-russia-20170111-story.html,238824,77,text/html
http://www.latimes.com/opinion/readersreact/la-ol-le-rohrabacher-issa-constituents-20170217-story.html,241924,74,text/html
http://www.latimes.com/opinion/op-ed/la-oe-mcmanus-trump-inauguration-speech-nixon-20170118-story.html,236170,72,text/html
http://www.latimes.com/opinion/readersreact/la-ol-le-young-adults-driving-restrictions-20170215-story.html,238874,69,text/html
http://www.latimes.com/opinion/op-ed/la-oe-mcmanus-democrats-resist-strategy-20170205-story.html,241771,85,text/html
http://www.latimes.com/opinion/op-ed/la-ol-patt-morrison-amanda-bennett-voa-20170215-story.html,256596,73,text/html
http://www.latimes.com/opinion/readersreact/la-ol-le-organ-donation-20170218-story.html,236399,66,text/html
http://www.latimes.com/opinion/editorials/la-ed-flynn-resign-20170214-story.html,235906,75,text/html
http://www.latimes.com/opinion/op-ed/85832288-132.html,160797,45,text/html
http://www.latimes.com/opinion/op-ed/la-oe-oppenheimer-politicization-commerce-20170212-story.html,236901,73,text/html
http://www.latimes.com/opinion/readersreact/la-ol-le-democrats-message-20170217-story.html,239399,72,text/html
http://www.latimes.com/opinion/endorsements/la-ed-measure-s-201702111-story.html,236511,74,text/html
http://www.latimes.com/opinion/op-ed/la-oe-goldberg-bannon-way-20170131-story.html,228626,79,text/html
http://www.latimes.com/opinion/readersreact/la-ol-le-devos-vouchers-20170218-story.html,239352,70,text/html
http://www.latimes.com/opinion/readersreact/la-ol-le-heat-island-los-angeles-20170215-story.html,239725,70,text/html
http://www.latimes.com/opinion/op-ed/la-oe-weigend-nanopayments-20170214-story.html,233377,68,text/html
http://www.latimes.com/opinion/readersreact/la-ol-le-oroville-dam-california-politics-20170218-story.html,241765,71,text/html
http://www.latimes.com/opinion/endorsements/la-ed-cd-15-endorsement-20170215-story.html,230963,67,text/html
http://www.latimes.com/opinion/editorials/la-ed-provisional-license-20170111-story.html,230020,69,text/html
http://www.latimes.com/opinion/op-ed/la-ol-voice-of-america-cold-war-bennett-20170215-htmlstory.html,131392,50,text/html
http://www.latimes.com/opinion/op-ed/la-oe-goldberg-trump-tweet-leadership-20170110-story.html,241255,74,text/html
http://www.latimes.com/opinion/op-ed/la-oe-marche-canada-trump-opportunity-20170214-story.html,235767,71,text/html
http://www.latimes.com/opinion/editorials/la-ed-gop-retirement-savings-attack-20170210-story.html,234761,78,text/html
http://www.latimes.com/opinion/opinion-la/la-ol-trump-immigration-20170210-story.html,238844,74,text/html
http://www.latimes.com/opinion/opinion-la/la-ed-state-ira-blowback-20170213-story.html,236304,69,text/html
http://www.latimes.com/opinion/readersreact/la-ol-le-trump-voters-immigration-raids-20170214-story.html,239676,72,text/html
http://www.latimes.com/opinion/op-ed/la-oe-green-death-of-recipient-of-nicholas-greens-heart-20170210-story.html,234124,67,text/html
http://www.latimes.com/opinion/endorsements/la-ed-los-angeles-community-college-district-trustees-20170210-story.html,233792,78,text/html
http://www.latimes.com/opinion/editorials/la-ed-trump-states-protests-20170214-story.html,231715,75,text/html
http://www.latimes.com/opinion/topoftheticket/,252852,44,text/html
http://www.latimes.com/opinion/topoftheticket/la-na-tt-killer-20170206-story.html,229938,66,text/html
http://www.latimes.com/opinion/livable-city/la-ol-e-bike-cities-climate-change-transportation-20170126-story.html,241949,70,text/html
http://www.latimes.com/opinion/op-ed/la-oe-mcmanus-mccain-resistance-20170201-story.html,236732,76,text/html
http://www.latimes.com/opinion/editorials/la-ed-trump-judges-20170210-story.html,234689,79,text/html
http://www.latimes.com/opinion/op-ed/la-oe-mcmanus-trump-reassurance-20170115-story.html,236298,74,text/html
http://www.latimes.com/opinion/editorials/la-ed-oroville-dam-20170213-story.html,222462,69,text/html
http://www.latimes.com/opinion/op-ed/la-oe-mcmanus-mcconnell-strategy-20170212-story.html,241072,82,text/html
http://www.latimes.com/opinion/endorsements/la-ed-koretz-endorsement-city-council-20170214-story.html,228727,65,text/html
http://www.latimes.com/opinion/op-ed/la-oe-rohac-complicated-trade-20170213-story.html,235403,70,text/html
http://www.latimes.com/opinion/readersreact/la-ol-le-mike-flynn-trump-russia-20170215-story.html,240574,73,text/html
http://www.latimes.com/opinion/op-ed/la-oe-vilanova-grammys-beyonce-adele-glass-ceiling-20170118-story.html,235507,74,text/html
http://www.latimes.com/opinion/readersreact/la-ol-le-trump-news-conference-20170218-story.html,243743,71,text/html
http://www.latimes.com/opinion/op-ed/la-oe-jones-free-trade-protectionism-karl-marx-20170215-story.html,236296,69,text/html
http://www.latimes.com/opinion/op-ed/la-oe-goldberg-america-first-20170124-story.html,234934,69,text/html
http://www.latimes.com/opinion/op-ed/la-oe-mcmanus-trump-inauguration-permanent-campaign-20170122-story.html,236669,75,text/html
http://www.latimes.com/opinion/opinion-la/la-ol-trump-lgbt-religious-freedom-pence-20170209-story.html,244977,78,text/html
http://www.latimes.com/opinion/op-ed/la-oe-goldberg-trump-john-lewis-20170117-story.html,237384,72,text/html
http://www.latimes.com/opinion/readersreact/la-ol-le-trump-unfairness-20170217-story.html,240451,74,text/html
http://www.latimes.com/opinion/op-ed/la-oe-mcmanus-trump-press-war-20170125-story.html,231549,84,text/html
http://www.latimes.com/opinion/topoftheticket/la-na-tt-trump-wounds-20170214-story.html,232838,68,text/html
http://www.latimes.com/opinion/readersreact/la-ol-le-congress-koch-brothers-20170216-story.html,239054,67,text/html
http://www.latimes.com/opinion/topoftheticket/la-na-tt-trump-news-20170202-story.html,229646,58,text/html
http://www.latimes.com/opinion/op-ed/la-oe-miller-lawrence-how-to-make-your-voice-heard-in-washington-20170215-story.html,236755,69,text/html
http://www.latimes.com/opinion/op-ed/la-oe-soh-trans-feminism-anti-science-20170210-story.html,237915,82,text/html
http://www.latimes.com/opinion/op-ed/la-oe-goldberg-bibi-visit-mid-east-conflict-20170214-story.html,237047,77,text/html
http://www.latimes.com/opinion/topoftheticket/la-na-tt-west-coast-wall-20170208-story.html,229251,60,text/html
http://www.latimes.com/opinion/readersreact/la-ol-le-harrison-ford-plane-20170217-story.html,228928,66,text/html
http://www.latimes.com/opinion/readersreact/la-ol-le-trump-russia-watergate-20170216-story.html,241492,74,text/html
http://www.latimes.com/opinion/op-ed/la-oe-johnson-trump-is-like-x-20170210-story.html,237473,74,text/html
http://www.latimes.com/books/jacketcopy/la-ca-jc-rigoberto-gonzalez-20170216-story.html,241593,62,text/html
http://www.latimes.com/books/la-et-jc-world-read-aloud-day-20170216-story.html,239961,58,text/html
http://www.latimes.com/books/jacketcopy/la-et-jc-philip-pullman-20170215-story.html,231101,61,text/html
http://www.latimes.com/books/jacketcopy/la-ca-jc-5-nbcc-finalists-20170216-story.html,246595,67,text/html
http://www.latimes.com/topic/technology/jet-propulsion-laboratory-ORGOV000282-topic.html,184902,103,text/html
"http://www.latimes.com/science/sciencenow/la-sci-sn-juno-jupiter-orbit-20170217-story,amp.html",53892,27,text/html
http://www.latimes.com/entertainment/music/posts/la-et-ms-daft-punk-pop-up-shop-20170216-story.html,173255,47,text/html
http://www.latimes.com/entertainment/la-et-entertainment-news-updates-karlie-kloss-apologizes-for-vogue-1487194712-htmlstory.html,163126,47,text/html
http://www.latimes.com/fashion/la-ig-wwd-tiffany-trump-dennis-basso-20170214-story.html,223345,68,text/html
http://www.latimes.com/fashion/la-ig-nyfw-runway-messages-20170213-story.html,210428,70,text/html
http://www.latimes.com/entertainment/envelope/la-en-mn-0214-red-carpet-ruth-20170214-htmlstory.html,198524,50,text/html
http://www.latimes.com/fashion/la-ig-wwd-sophie-thallet-diversity-spring-campaign-20170213-story.html,231331,71,text/html
http://www.latimes.com/fashion/la-et-ig-grammys-fashion-20170212-story.html,240398,72,text/html
http://www.latimes.com/style/laaffairs/la-he-users-guide-dating-apps-20170209-story.html,234227,61,text/html
http://www.latimes.com/fashion/la-ig-wwd-delilah-belle-hamlin-20170215-story.html,227949,71,text/html
http://www.latimes.com/fashion/la-ig-nick-jonas-sneakers-20170216-story.html,232579,65,text/html
http://www.latimes.com/fashion/la-ig-ayler-young-20170216-story.html,225387,67,text/html
http://www.latimes.com/local/lanow/la-me-ln-audrey-hepburn-charity-lawsuit-20170208-story.html,246136,76,text/html
http://www.latimes.com/fashion/la-ig-philipp-plein-debut-20170214-story.html,240452,70,text/html
http://www.latimes.com/fashion/la-ig-wwd-victoria-secret-creative-executive-tip-students-20170213-story.html,229708,67,text/html
http://www.latimes.com/fashion/la-ig-wwd-versace-valentines-day-bracelet-20170213-htmlstory.html,181119,49,text/html
http://www.latimes.com/fashion/la-ig-beams-book-20170216-story.html,228673,64,text/html
http://www.latimes.com/fashion/la-ig-wwd-jared-leto-carrera-campaign-20170215-htmlstory.html,183695,64,text/html
http://www.latimes.com/style/popular/,144888,73,text/html
http://www.latimes.com/fashion/la-ig-grammys-2017-best-and-worst-dressed-photogallery.html,188502,44,text/html
http://www.latimes.com/fashion/la-ig-wwd-vetements-event-maxfield-20170209-htmlstory.html,181514,43,text/html
http://www.latimes.com/fashion/la-ig-nyfw-roses-trend-20170210-story.html,197866,69,text/html
http://www.latimes.com/fashion/la-ig-wwd-chloe-sevigny-short-film-carmen-20170213-story.html,230585,69,text/html
http://www.latimes.com/fashion/la-ig-wwd-alexander-wang-philipp-plein-20170214-htmlstory.html,182125,52,text/html
http://www.latimes.com/fashion/la-ig-kit-and-ace-mediation-20170217-story.html,237182,58,text/html
http://www.latimes.com/fashion/la-ig-nambe-20170216-story.html,230877,63,text/html
http://www.latimes.com/fashion/la-ig-wwd-bella-hadid-tag-heuer-ambassador-20170214-story.html,231276,67,text/html
http://www.latimes.com/fashion/la-ig-raf-simons-calvin-klein-debut-20170210-story.html,199859,67,text/html
http://www.latimes.com/fashion/la-ig-dior-20170117-story.html,232511,64,text/html
